limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
7143.49,2,1,2,25,0,0,0,0,0,0,6790.71,6931.3,6945.76,2722.49,2779.61,2878.76,303.13,182.34,107.15,101.01,145.48,64.08,0
15001.34,2,3,2,27,0,0,0,0,0,0,53.08,-119.33,4166.76,4279.24,4364.0,4678.13,95.69,4286.1,178.69,178.59,392.14,179.16,1
16787.21,2,2,2,33,0,0,0,0,0,0,1548.46,1703.08,1658.33,1550.32,1528.57,1577.68,178.59,92.87,53.58,53.58,71.43,53.58,0
10715.24,2,2,2,43,0,0,0,0,0,2,1288.04,1323.51,1369.91,1415.63,771.39,17.18,67.76,78.44,88.44,122.83,0.0,44.58,0
7500.67,1,1,2,38,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,507.26,0.0,0.0,0.0,0.0,507.26,103.69,0
2857.4,2,2,1,26,0,0,0,0,0,0,934.3,965.84,992.84,212.8,405.07,187.84,57.97,209.98,35.72,405.75,17.36,17.07,0
1071.52,2,2,1,31,3,3,2,2,2,2,904.37,879.36,911.58,928.94,903.44,961.8,0.0,57.15,42.86,0.0,78.58,0.0,1
10715.24,2,1,2,38,1,3,2,0,0,0,370.07,346.17,134.73,68.54,11.29,84.29,0.0,0.11,0.0,0.0,84.29,0.0,0
10715.24,1,3,1,61,0,0,0,0,2,2,9813.38,0.0,0.0,14.68,9.32,305.78,0.0,0.0,14.68,0.0,296.46,0.0,1
714.35,2,2,2,40,0,0,0,0,0,0,707.78,728.49,717.99,699.17,0.0,0.0,57.18,78.69,75.51,0.0,0.0,0.0,0
5357.62,2,1,1,31,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8215.02,2,3,1,53,0,0,0,0,0,0,1383.09,1405.38,1341.94,1390.27,1429.66,1474.31,71.47,71.43,71.43,71.43,71.43,71.43,0
7857.84,2,2,2,25,0,0,0,0,0,0,5894.81,5982.14,5290.94,4402.75,4490.97,4584.05,243.2,251.38,178.59,160.73,178.59,159.76,1
17858.74,2,2,1,40,0,0,0,0,0,0,932.3,1179.11,2004.32,1140.24,1187.78,988.23,1179.0,1786.52,1072.35,1071.99,643.59,1429.34,0
7857.84,1,1,2,28,0,0,0,0,0,0,4536.87,4735.96,3667.01,3893.13,4185.59,4324.03,1017.95,178.59,343.03,357.17,214.3,500.04,0
5357.62,2,2,2,41,0,0,0,0,0,0,84.69,1457.27,71.26,10.18,175.94,197.27,1458.13,83.58,0.0,177.52,197.41,32.25,0
7143.49,2,1,1,40,0,0,0,0,0,0,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,11.29,0
1785.87,1,2,1,57,0,0,0,0,0,0,307.78,202.52,1279.94,747.92,683.85,683.31,71.43,1310.15,357.17,321.46,24.61,24.25,0
1785.87,2,3,2,23,0,0,0,0,0,2,1227.4,1221.97,1210.32,1176.14,1234.0,1195.04,66.47,71.58,47.29,134.58,0.04,40.75,0
1071.52,2,3,1,39,0,0,0,0,0,0,518.51,131.08,117.15,103.22,565.73,488.62,89.29,89.29,89.29,565.73,23.79,0.0,1
5357.62,1,1,2,25,0,0,0,0,0,0,4739.14,4575.8,4304.28,2672.99,2657.06,2390.64,204.05,433.5,321.64,90.29,111.4,91.01,0
5357.62,1,2,1,42,0,0,0,0,0,0,3534.78,3597.25,3594.79,3679.11,1866.27,1663.76,120.01,129.65,154.91,67.65,54.36,54.33,0
1785.87,1,3,1,46,0,0,0,0,0,0,216.66,255.77,294.1,306.99,319.85,332.35,42.86,42.86,17.86,17.86,17.86,17.86,0
5357.62,2,4,2,40,0,0,0,0,0,0,5627.22,5868.56,5579.11,5356.73,0.0,0.0,5743.8,113.33,133.9,0.0,0.0,0.0,1
2857.4,2,3,2,22,0,0,0,0,0,0,1356.91,1407.27,559.84,-0.04,-0.04,-0.04,85.72,559.84,0.0,0.0,0.0,0.0,0
19287.44,2,3,2,38,1,0,0,0,0,0,26.29,26.29,26.29,26.29,0.0,-26.29,26.29,26.29,26.29,0.0,0.0,105.9,0
9643.72,2,2,2,39,0,0,0,0,0,0,4149.23,4238.27,4325.6,4224.27,4312.42,4401.36,149.05,152.69,144.8,149.69,153.66,163.12,0
714.35,2,1,2,28,2,2,2,2,2,2,554.41,658.7,637.99,705.63,683.74,774.03,113.8,0.0,89.29,0.0,107.15,0.0,1
11072.42,2,1,1,41,0,0,0,0,0,0,1095.81,4531.33,4623.59,3799.7,3532.17,3307.4,3571.75,572.77,178.59,107.15,107.15,107.15,0
9286.54,1,2,2,30,0,0,0,0,0,0,265.24,245.99,277.06,291.88,300.28,310.06,71.43,62.76,71.43,71.43,71.43,71.43,0
8572.19,1,1,1,38,2,2,0,0,0,0,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
714.35,2,2,1,26,0,0,0,0,2,0,631.45,597.2,632.38,686.78,671.63,689.92,46.43,45.61,64.29,0.0,35.72,35.72,1
6786.32,2,2,2,27,0,0,0,0,0,0,4491.08,4506.97,4542.87,4358.75,4458.86,4587.62,214.3,214.3,142.87,178.59,178.59,250.02,0
17858.74,2,1,2,31,0,0,0,0,0,0,1685.04,1998.29,2037.75,2216.31,2507.3,2604.66,357.17,107.15,214.3,357.17,357.17,154.05,0
2857.4,1,2,2,25,2,0,0,0,0,0,2747.21,2795.61,2846.43,726.31,0.0,0.0,112.47,108.55,55.36,0.0,0.0,0.0,0
5357.62,1,2,2,28,0,0,0,0,0,0,4612.95,3616.75,3376.91,3350.66,2952.69,2318.92,125.05,125.58,107.26,92.08,82.15,82.15,0
1071.52,2,3,1,41,1,2,0,0,2,0,1061.42,1020.41,1041.81,1091.74,1043.99,937.94,0.0,71.43,78.58,0.0,39.29,39.29,0
5357.62,1,1,2,25,0,0,0,0,0,0,111.62,300.67,28.47,-0.11,-0.11,-0.11,301.56,28.54,0.0,0.0,0.0,0.0,0
5000.45,2,2,2,27,0,0,0,2,2,2,4275.1,3275.65,3276.86,2529.94,2527.65,2562.91,178.59,285.74,0.0,285.74,107.15,0.0,0
357.17,1,1,2,25,0,0,2,3,2,0,214.48,317.56,335.35,325.42,315.64,290.56,107.15,28.57,0.0,0.0,17.86,17.86,0
1071.52,1,2,2,35,1,3,2,2,2,2,511.47,493.19,474.65,502.47,521.33,507.62,0.0,0.0,35.72,32.15,0.0,51.11,1
357.17,2,1,2,27,0,0,0,2,2,0,290.31,302.53,366.28,335.35,298.06,306.17,50.0,89.29,17.86,0.0,17.86,71.43,0
1785.87,1,3,1,37,0,0,0,0,0,0,1583.0,1614.82,1627.25,1648.86,1667.47,1688.44,72.19,116.4,62.65,59.47,61.54,74.97,0
5000.45,2,2,1,39,0,0,0,0,0,0,4773.32,4881.26,4897.22,4991.91,4900.97,4770.85,250.02,214.66,214.3,192.87,178.59,185.73,0
1785.87,2,2,2,46,0,0,0,0,0,0,1600.43,1603.68,1655.36,1688.47,1727.19,1799.91,75.01,89.29,71.43,71.43,107.15,57.15,0
1785.87,2,3,1,41,0,0,0,0,0,0,1673.61,1717.3,1775.34,1835.88,574.59,601.02,71.43,85.72,107.15,574.59,35.72,28.57,0
5357.62,1,1,2,48,0,0,0,0,0,0,3726.05,2945.91,2623.98,357.17,357.17,357.17,86.9,63.79,357.17,357.17,357.17,0.0,0
714.35,1,1,2,23,1,0,0,0,0,0,-12.43,-26.36,-26.36,-54.22,-54.22,-54.22,0.0,0.0,0.0,0.0,0.0,0.0,1
7143.49,2,3,1,53,0,0,0,0,0,0,4501.37,4607.84,4656.7,4757.82,4863.26,4955.48,232.16,178.59,178.59,182.16,178.59,192.87,0
13929.82,2,1,1,40,1,0,0,0,0,0,1080.28,8112.26,7571.96,7504.24,7374.3,7257.83,8448.36,1362.34,541.19,1360.73,824.36,537.73,0
3928.92,1,2,2,47,2,2,2,2,2,2,1893.6,2019.18,2053.83,2088.04,2138.62,2098.79,178.59,89.29,89.29,89.29,0.0,178.59,1
714.35,1,2,2,44,1,2,0,0,0,0,233.41,224.48,274.02,299.67,325.06,349.89,0.0,53.58,35.72,35.72,35.72,35.72,1
5357.62,2,1,1,38,0,0,0,0,0,0,338.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1785.87,2,1,2,25,0,0,0,0,0,2,1519.53,1236.86,967.76,662.13,717.92,701.13,67.86,51.0,21.43,107.15,0.0,35.72,0
1071.52,2,2,2,21,0,0,0,0,0,0,623.06,402.75,475.9,193.84,161.48,0.0,81.29,83.15,51.25,3.21,0.0,0.0,0
1785.87,1,2,2,31,0,0,0,0,0,0,90.08,0.0,649.02,609.02,13.93,590.27,0.0,649.02,12.18,0.0,590.27,11.57,0
17501.56,2,2,2,28,0,0,0,0,0,0,4601.16,3344.08,1859.95,4235.91,3338.19,3096.06,108.83,94.54,3164.39,114.4,112.22,113.08,0
8215.02,2,2,2,25,0,0,2,0,0,0,511.83,7956.46,7058.84,6145.48,6219.23,6359.57,8306.35,0.0,269.88,222.13,240.06,252.67,0
5357.62,2,2,1,53,0,0,0,0,0,0,83.47,190.55,18.14,344.1,136.51,63.18,190.59,18.18,344.17,136.51,63.54,36.32,0
2857.4,1,2,2,29,0,0,0,0,0,0,367.1,213.98,159.19,2705.35,2726.78,2734.78,38.75,35.72,2705.35,95.26,121.26,63.29,0
1785.87,2,1,2,26,2,0,0,0,0,2,379.39,415.82,451.29,550.16,594.95,580.05,53.58,53.58,107.15,53.58,0.0,107.15,1
4643.27,1,1,2,29,0,0,0,0,0,0,4286.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4643.27,1,1,2,28,0,0,0,0,0,0,3253.58,3378.19,3378.16,1071.52,0.0,0.0,178.59,107.15,142.87,0.0,0.0,0.0,0
1785.87,2,2,1,37,0,0,0,0,0,0,263.95,77.04,150.16,13.93,13.93,19.29,77.04,150.16,13.93,13.93,19.29,19.29,0
6071.97,1,2,1,38,0,0,0,0,0,0,588.62,777.57,411.0,25.54,117.22,25.54,538.16,413.32,117.22,117.22,0.0,111.51,1
11072.42,2,1,2,32,0,0,0,0,0,0,719.28,295.28,2357.1,305.13,60.54,26.79,295.28,2357.64,305.13,60.54,26.79,262.52,1
1785.87,2,2,1,40,0,0,0,0,0,0,1140.6,1168.35,1216.57,1166.96,1160.07,1194.07,71.43,107.15,107.15,107.15,71.43,35.72,1
714.35,2,3,1,45,2,0,0,0,0,0,502.33,444.72,399.18,247.66,400.14,276.35,107.15,35.93,5.14,357.17,11.0,71.43,1
5357.62,1,3,1,62,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6071.97,2,1,1,45,0,0,0,0,0,0,5902.06,5596.5,5407.8,4539.33,4514.26,4514.65,252.42,230.13,164.91,168.27,166.91,164.41,0
17858.74,1,1,1,34,0,0,0,0,0,0,67.68,38.79,26.43,0.0,66.72,67.26,38.79,26.43,0.0,66.72,67.26,22.18,0
9286.54,2,1,2,31,0,0,0,0,0,0,574.44,27.11,-17.29,-17.29,138.3,0.07,27.11,0.0,0.0,155.59,0.0,114.3,0
1785.87,1,1,2,24,0,0,2,0,0,0,1071.92,1276.65,1229.93,1102.21,979.69,865.15,250.02,14.86,107.15,107.15,107.15,107.15,0
5357.62,2,2,2,51,0,0,0,0,0,0,472.15,42.11,0.0,0.0,0.0,1276.97,42.11,0.0,0.0,0.0,1276.97,51.72,0
2500.22,2,3,1,49,2,2,2,2,2,2,712.71,750.92,778.28,755.14,849.08,890.44,60.72,50.0,0.0,107.15,60.72,47.86,1
2857.4,2,2,2,29,0,0,0,0,0,0,1668.86,1252.75,1171.96,926.15,943.44,968.94,71.43,71.43,39.29,35.72,39.29,35.72,0
357.17,1,1,1,48,1,2,0,0,0,0,306.96,265.06,290.92,321.46,321.46,0.0,0.0,71.43,71.43,0.0,0.0,0.0,0
8929.37,1,2,1,44,0,0,0,0,0,0,9105.56,8730.53,8925.15,8858.4,3538.57,3533.46,312.67,388.11,199.73,79.01,91.62,77.01,0
17858.74,2,1,1,53,0,0,0,0,0,0,42.86,0.0,128.9,144.76,0.0,160.26,0.0,128.9,144.76,0.0,160.26,22.79,0
3928.92,2,2,1,35,0,0,0,0,0,0,219.2,251.45,137.91,173.91,177.37,181.09,37.61,38.32,38.61,6.36,6.57,6.61,1
7857.84,1,1,1,39,0,0,0,0,0,0,31.25,39.04,127.58,261.81,0.0,142.69,39.04,89.94,264.63,0.0,142.69,72.44,1
12858.29,1,1,1,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1785.87,2,2,1,50,0,0,0,0,0,0,784.21,730.03,739.03,610.09,579.84,583.27,71.43,46.65,43.08,35.72,24.9,19.0,0
3214.57,1,3,1,31,1,2,2,3,5,5,2260.06,2203.52,2702.74,2992.12,2978.87,2910.51,0.0,535.76,357.17,53.58,0.0,53.58,1
7143.49,1,1,2,33,0,0,0,0,2,0,7046.06,7025.63,6943.58,7062.99,6793.39,6858.29,307.17,275.02,396.46,0.0,200.02,201.45,1
3571.75,2,2,2,25,2,2,0,0,0,0,3637.0,3549.07,3584.21,2585.62,2585.8,2595.52,0.0,140.26,96.44,100.01,107.15,107.15,1
5714.8,2,4,1,42,0,0,0,0,0,0,-56.51,110.62,0.0,72.83,36.9,0.0,200.88,0.0,72.83,0.0,0.0,0.0,0
2857.4,2,2,2,24,0,0,0,0,0,0,342.57,61.65,0.0,0.0,0.0,0.0,35.72,0.0,0.0,0.0,0.0,0.0,0
17858.74,2,1,2,42,0,0,0,0,0,0,756.46,1826.02,755.0,1761.05,1396.37,565.26,1832.45,755.0,1777.84,1396.37,0.0,0.0,0
3928.92,2,2,2,23,0,0,0,0,0,0,1352.16,1397.16,1226.18,436.0,2569.23,2634.84,71.43,107.15,53.58,2549.94,107.15,125.01,0
10715.24,1,2,2,42,0,0,0,0,0,0,42.43,109.69,280.53,372.39,599.48,154.8,71.43,178.59,178.59,357.17,154.8,127.8,1
1071.52,1,1,2,38,2,0,0,0,0,0,2489.76,2568.23,2236.99,2050.4,1651.25,2616.73,142.87,178.59,285.74,52.15,1428.7,357.17,0
3571.75,2,3,1,41,1,2,0,0,0,0,2757.67,2692.28,2751.82,2797.86,2790.61,2777.43,0.0,124.12,116.55,100.19,103.15,95.72,0
714.35,1,2,2,28,2,2,2,2,2,2,455.83,438.32,509.15,490.37,525.26,511.47,0.0,89.29,0.0,42.86,0.0,53.58,1
17858.74,1,1,1,45,0,0,0,0,0,0,221.34,176.23,242.27,411.0,174.41,210.63,177.48,242.95,411.57,0.5,211.23,272.24,0
10000.89,2,1,2,25,0,0,0,0,0,0,35.18,17.86,17.86,0.0,17.86,170.66,18.04,17.86,0.0,17.86,170.66,174.94,0
8572.19,1,2,1,39,1,2,0,0,0,0,8762.85,8381.5,8370.89,8428.68,8546.51,8726.81,0.0,364.32,364.32,311.63,323.89,323.89,0
2857.4,1,2,2,25,0,0,0,0,0,0,1135.1,1188.0,1239.5,1290.29,1370.62,1406.63,71.43,71.43,71.43,107.15,64.29,71.43,1
3571.75,2,3,1,45,0,0,0,0,0,0,52.86,32.72,44.22,32.72,51.58,51.79,32.72,44.22,32.72,51.58,51.79,40.83,0
5000.45,2,1,2,35,0,0,0,0,0,0,3998.25,4085.69,4177.37,4262.31,4309.71,4402.39,207.16,210.73,207.16,171.44,167.87,178.59,0
2857.4,2,2,1,27,2,0,0,0,2,0,2275.6,2320.24,2369.28,2511.37,2449.68,2501.19,103.83,107.65,203.59,0.0,96.44,100.01,1
15001.34,2,1,1,34,0,0,0,0,0,0,15.72,52.83,105.01,112.87,148.58,31.54,37.11,53.58,112.87,35.72,31.54,1000.09,0
714.35,2,1,2,24,0,0,0,0,0,0,747.67,793.0,781.03,779.11,758.21,772.0,96.44,50.0,50.0,28.57,63.68,35.72,1
12858.29,1,1,1,54,1,0,0,0,0,0,-10.04,90.01,268.17,15.5,76.4,35.47,107.55,269.49,17.93,78.76,0.18,64.26,1
12501.12,1,3,1,37,0,0,0,0,0,0,2509.4,2612.77,1689.37,917.65,876.58,846.4,714.39,180.19,107.15,71.61,107.19,0.14,0
3928.92,1,3,1,51,0,0,0,0,0,0,76.15,69.51,970.16,953.41,901.62,849.47,69.51,970.16,71.43,29.0,28.54,33.32,0
6429.15,2,1,2,30,0,0,2,0,0,0,6245.09,6484.72,3376.44,814.36,3462.45,3555.67,434.0,0.0,71.43,2686.17,146.8,64.54,1
1785.87,2,2,1,25,0,0,0,0,0,0,579.37,677.38,700.13,791.36,811.93,406.39,107.15,53.58,164.3,35.72,21.43,9.22,1
13929.82,2,2,2,31,1,2,0,0,0,0,744.78,656.34,543.94,651.09,331.82,65.22,0.0,35.72,107.15,331.82,65.22,132.37,0
10000.89,2,2,2,27,0,0,0,0,0,0,9733.26,7840.34,7773.44,6341.1,6369.75,6460.76,304.78,317.46,285.95,228.81,235.95,250.24,0
7143.49,2,4,2,30,0,0,2,0,0,0,612.91,260.34,102.44,338.24,207.73,278.92,102.87,0.0,338.24,208.38,278.92,103.08,0
2857.4,2,3,1,51,1,2,0,0,0,0,1867.13,1815.8,1853.77,1891.56,1929.17,1969.71,0.0,67.26,68.58,68.97,71.54,73.08,1
2143.05,2,2,2,24,0,0,0,0,0,0,2076.72,2150.94,1790.7,698.38,424.9,544.37,108.72,40.11,269.77,16.93,128.08,10.89,1
9286.54,2,2,1,48,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8215.02,1,3,1,58,0,0,0,0,0,0,-0.39,-0.39,77.26,-1.43,-1.43,288.7,0.0,77.65,0.0,0.0,290.13,147.62,0
8215.02,2,1,2,33,0,0,0,0,0,0,224.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1785.87,1,1,2,26,2,2,0,0,0,0,88.12,-13.14,52.33,81.51,85.61,88.22,0.0,71.43,35.72,10.72,10.72,71.43,1
10000.89,1,1,2,34,0,0,0,0,0,0,7575.43,7878.77,7649.97,8082.04,7740.55,8299.56,667.38,537.12,824.5,392.93,714.35,357.17,0
3571.75,1,3,2,52,0,0,0,0,0,0,2639.66,2616.27,440.29,385.5,189.62,32.15,99.33,75.04,7.71,0.0,32.15,17.86,0
7143.49,1,1,2,60,0,0,0,0,0,0,454.18,444.79,782.57,445.54,635.24,446.47,444.79,784.25,445.54,636.16,446.47,0.0,0
9286.54,2,1,2,26,0,0,0,0,0,0,8504.69,8728.21,8757.42,9094.17,6293.81,6459.33,370.32,542.41,521.98,257.56,280.38,246.88,0
3928.92,1,2,1,54,2,2,2,2,2,2,2030.15,2073.01,2099.9,2129.48,2172.3,2216.95,96.44,82.15,85.72,82.15,85.72,0.0,1
2857.4,2,2,1,24,0,0,0,2,2,2,1735.08,1814.05,1962.18,1990.71,2025.15,1987.03,107.15,178.59,82.15,71.43,0.0,89.29,0
5000.45,2,1,2,27,0,0,0,0,0,0,5072.85,5126.74,5066.49,4696.53,3370.37,3066.81,250.02,190.77,142.87,125.01,107.15,464.33,0
2857.4,1,2,1,49,0,0,0,0,0,0,2563.62,2431.75,1808.8,1688.83,1512.28,1436.66,103.97,68.58,55.04,53.65,57.83,52.58,0
8572.19,2,1,2,31,0,0,0,0,0,2,2329.49,2434.32,2506.8,2563.94,2809.5,2900.69,142.87,113.12,98.83,294.06,142.87,142.87,0
7143.49,1,2,1,46,1,0,0,0,0,0,0.0,19.72,90.12,83.11,82.44,0.0,19.72,90.4,83.11,82.44,0.0,0.0,1
8929.37,2,3,1,50,0,0,0,0,0,0,6906.15,291.92,-0.39,-0.39,1415.05,727.92,291.92,0.0,0.0,1415.45,727.92,1168.0,0
1071.52,2,2,2,24,0,0,0,0,0,0,887.04,840.33,739.39,295.13,0.0,0.0,53.04,40.65,35.72,0.0,0.0,0.0,0
4643.27,1,2,2,37,0,0,0,0,0,0,4492.54,4599.27,4647.27,4635.59,4343.57,4414.18,232.16,178.59,178.59,178.59,214.3,178.59,0
5714.8,2,2,1,27,0,0,0,0,0,0,3099.28,2545.76,1956.21,1397.87,963.34,122.37,100.19,53.11,34.22,19.25,35.72,13.93,0
10715.24,2,3,1,34,0,0,0,0,0,0,-2.68,1036.31,756.5,-0.71,-0.71,144.48,1038.99,760.28,0.0,0.0,145.19,0.0,0
7143.49,2,1,2,30,0,0,0,0,0,0,32.0,32.0,23.93,222.16,304.88,822.93,32.15,24.07,230.38,306.42,827.04,574.05,0
10715.24,2,1,2,36,0,0,0,0,0,0,382.18,31.79,0.0,0.0,0.0,0.0,31.79,0.0,0.0,0.0,0.0,0.0,0
714.35,2,2,1,28,0,0,0,0,0,0,2661.31,2688.17,1782.98,1546.67,997.55,554.69,97.65,42.86,38.47,107.15,22.61,285.74,0
12501.12,1,1,1,31,0,0,0,2,0,0,667.38,752.1,831.9,814.79,979.3,721.6,107.15,107.15,0.0,178.59,178.59,178.59,1
2857.4,2,3,1,53,1,0,0,0,0,0,0.0,61.08,0.0,0.0,0.0,17.72,61.08,0.0,0.0,0.0,17.72,91.44,1
3571.75,2,3,2,50,0,0,2,0,0,0,3001.23,3169.35,3084.88,3214.36,3203.18,3209.18,267.88,0.0,178.62,121.08,142.87,357.17,0
10000.89,1,2,1,48,0,0,0,0,0,0,2652.63,1946.6,197.16,0.0,0.0,0.0,111.08,42.86,0.0,0.0,0.0,0.0,0
1785.87,2,3,1,48,0,0,0,0,0,0,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,0.0,1
8572.19,1,1,1,50,0,0,0,0,0,0,75.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5000.45,1,1,2,44,0,0,0,0,2,0,2598.91,2681.1,2746.39,2840.33,2843.93,2889.37,139.48,143.76,175.87,85.04,104.51,111.01,0
9643.72,1,3,2,51,0,0,0,0,0,0,5464.02,3629.47,3770.41,217.95,240.77,2345.64,125.01,142.87,35.72,35.72,2250.2,107.15,0
13929.82,1,1,1,38,0,0,0,0,0,0,1094.45,1137.35,1173.68,1196.93,1224.07,1251.54,71.43,55.29,42.83,46.43,47.75,464.33,0
5357.62,2,1,2,30,0,0,0,0,0,0,150.19,45.15,386.82,89.33,159.34,44.29,45.15,386.82,89.33,159.34,44.29,5.89,0
6429.15,2,2,1,40,0,0,0,0,0,0,804.46,744.03,54.9,-1.54,-1.54,-1.54,73.04,35.72,0.0,0.0,0.0,0.0,0
3571.75,2,3,1,39,0,0,0,0,0,0,67.51,860.97,1866.67,354.32,308.35,1904.17,860.97,1867.38,354.32,308.35,1904.17,163.91,0
4643.27,1,1,2,48,0,0,0,0,0,0,3670.72,3714.72,3669.76,1120.96,1073.56,1043.16,172.98,93.15,71.61,42.15,39.29,44.08,0
2857.4,2,1,1,38,0,0,0,0,0,0,0.0,0.0,18.47,0.0,0.0,0.0,12.11,18.47,0.0,0.0,0.0,0.0,0
1785.87,2,2,2,22,2,2,2,0,0,0,1770.12,1769.73,1791.16,1746.94,1066.1,934.33,39.29,60.72,53.58,35.72,35.72,46.43,1
7143.49,2,1,1,36,0,0,0,0,0,0,368.5,205.55,306.71,277.95,249.56,273.67,206.73,306.71,189.8,178.59,178.59,214.3,0
11786.77,2,1,2,31,0,0,0,0,0,0,144.8,166.48,204.7,185.23,232.95,321.28,38.97,71.43,43.65,85.72,107.15,71.43,0
714.35,1,2,1,37,0,0,0,0,2,0,614.84,344.07,390.89,402.89,393.29,276.99,80.29,53.58,27.04,0.0,15.36,35.72,0
2857.4,2,1,2,27,0,0,0,0,0,0,2784.78,2841.72,2179.41,1288.83,489.08,2846.72,127.33,62.58,39.47,53.54,2785.96,0.0,0
1071.52,1,3,2,59,1,2,0,0,0,0,481.69,463.76,499.72,504.12,514.55,524.76,0.0,54.58,23.25,23.86,24.07,24.4,1
6429.15,2,1,2,26,0,0,0,0,0,0,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,0
4286.1,1,1,2,35,0,0,0,0,0,2,11.64,11.64,6.29,-5.36,34.0,17.0,11.64,6.29,0.0,51.0,0.0,17.0,0
1785.87,1,2,2,30,0,0,2,0,0,0,89.15,161.91,152.84,164.01,0.0,0.0,80.51,0.0,11.18,0.0,0.0,0.0,0
3571.75,2,2,1,44,1,0,0,0,0,2,-58.97,-195.34,-260.45,-390.68,210.27,138.66,0.0,0.0,0.0,600.95,0.0,65.11,0
714.35,2,1,2,26,1,2,2,2,2,2,649.84,680.17,659.02,712.96,686.81,703.42,51.65,0.0,69.86,0.0,23.25,0.0,1
10358.07,2,1,2,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
357.17,2,2,2,22,0,0,0,0,0,0,186.02,23.36,355.53,347.14,233.84,23.36,23.36,355.53,354.28,0.0,23.36,9.43,0
12501.12,1,2,2,36,0,0,0,0,0,0,8241.38,8300.1,8366.96,7547.42,7532.71,6823.36,339.42,321.99,268.27,286.13,262.92,250.42,0
8215.02,2,2,1,30,0,0,0,0,0,0,131.65,198.48,207.73,46.0,828.5,538.33,200.7,208.52,0.25,832.65,541.01,589.98,0
1785.87,2,1,2,23,0,0,0,0,0,0,1669.79,1642.47,952.76,605.34,582.3,643.59,53.75,71.43,21.14,21.57,71.43,71.43,0
3214.57,1,1,2,29,0,0,0,0,0,0,5.0,0.0,10.0,5.0,4.75,89.51,0.0,15.0,0.0,4.75,89.76,32.5,0
2857.4,2,1,2,28,1,2,2,2,2,2,1912.35,1953.53,1975.07,1992.61,2041.11,2084.15,92.87,75.01,71.43,85.72,82.15,82.69,0
5357.62,2,1,2,33,0,0,0,0,0,0,411.79,240.91,220.63,257.7,273.02,298.85,71.43,45.08,46.43,25.0,35.72,33.93,0
2143.05,2,3,1,41,0,0,0,0,0,0,2009.5,1992.07,1998.5,1984.53,1966.71,1958.0,71.18,93.83,96.44,89.29,82.15,107.15,0
8572.19,1,1,2,46,0,0,0,0,0,0,16852.0,17086.53,14130.26,13797.48,12722.78,12581.73,573.05,538.87,428.61,535.76,428.61,428.61,0
7143.49,1,1,1,43,1,2,0,0,0,0,7264.68,7081.78,4286.28,4322.64,4585.66,4677.56,0.0,207.59,160.73,334.03,167.87,178.59,1
8572.19,1,2,2,26,0,0,0,0,0,0,998.91,1025.34,999.02,6710.6,6045.58,5304.72,357.75,74.33,6045.79,180.8,164.59,182.02,0
7143.49,2,1,2,32,0,0,0,0,0,0,0.0,0.0,74.65,0.0,0.0,100.72,0.0,74.65,0.0,0.0,100.72,376.46,0
2143.05,1,3,2,30,0,0,0,0,0,0,940.23,981.19,1003.95,785.53,710.74,706.17,56.29,43.33,23.14,27.43,40.72,0.0,1
2857.4,1,4,2,27,0,0,0,0,0,0,1646.18,172.87,0.0,0.0,0.0,0.0,172.87,0.0,0.0,0.0,0.0,0.0,0
2857.4,2,3,2,25,0,0,0,0,0,0,2857.83,2812.68,2740.32,2513.44,2304.13,1846.41,107.51,96.44,82.15,89.29,71.43,50.0,0
9286.54,2,1,2,31,0,0,0,0,0,0,6460.97,5908.1,3865.45,3888.2,2884.44,2824.29,294.67,196.45,178.59,125.01,107.15,142.87,0
4643.27,2,3,1,28,0,0,0,0,0,0,3576.86,1802.16,1785.87,0.0,0.0,0.0,89.29,35.72,0.0,0.0,0.0,0.0,0
