limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
3571.75,1,1,2,31,1,2,2,0,0,2,732.39,805.54,782.36,840.47,879.94,914.08,96.44,0.0,71.43,53.58,53.58,0.0,0
1071.52,2,3,1,32,0,0,0,2,0,0,978.48,926.76,1088.42,997.95,1014.27,1036.13,71.43,189.41,0.0,42.86,42.86,42.86,0
4643.27,2,3,1,57,0,0,0,0,0,0,4494.12,2886.01,2926.3,1488.38,1501.35,1150.78,142.87,142.87,107.15,89.29,53.58,71.43,1
5714.8,1,1,2,35,0,0,0,0,0,0,14.14,14.14,14.14,0.0,28.29,43.58,14.14,14.14,0.0,28.32,43.58,0.0,0
2500.22,2,2,2,30,0,0,2,0,0,0,382.36,2101.08,1895.88,1755.62,1683.69,1343.33,1788.41,0.0,71.43,71.43,71.43,71.43,0
5000.45,2,3,2,28,0,0,0,0,0,0,28.57,283.49,354.32,252.81,140.58,55.54,283.49,361.89,253.02,0.14,55.54,0.0,0
2500.22,2,3,1,32,0,0,0,0,2,0,506.47,387.75,386.53,486.72,387.61,452.75,107.15,71.43,107.15,0.0,71.43,107.15,1
7143.49,1,2,2,27,2,0,0,0,0,0,6772.21,6844.47,6450.72,6474.61,6442.9,6620.95,522.73,357.85,286.78,250.38,357.96,251.77,1
4286.1,2,2,2,30,0,0,0,0,0,0,95.72,527.55,279.2,14.86,9.64,0.0,527.55,279.74,14.86,9.64,0.0,0.0,0
13929.82,2,2,1,37,0,0,0,0,0,0,6263.52,5868.1,5169.43,5184.03,4669.24,4701.1,198.27,191.37,196.45,178.59,714.35,357.17,0
6786.32,1,1,1,48,0,0,0,0,0,0,6756.25,5379.8,5496.92,0.0,0.0,0.0,234.34,246.45,0.0,0.0,0.0,0.0,0
6786.32,2,2,1,34,1,0,0,0,0,0,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0
2857.4,1,3,1,55,0,0,0,0,0,0,2949.08,3008.16,2858.86,678.63,542.12,525.65,111.47,301.56,56.51,19.57,18.97,17.11,0
1785.87,2,3,1,25,2,2,0,0,0,0,1110.71,1083.03,1112.31,1049.77,1075.06,1001.55,0.0,65.47,35.72,35.72,357.17,357.17,1
5357.62,1,1,2,28,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4286.1,2,2,2,28,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8572.19,2,1,1,51,0,0,0,0,0,0,153.66,19.36,140.51,236.81,243.49,273.52,19.5,141.19,237.38,245.2,274.06,150.3,0
3571.75,2,1,1,35,2,0,0,2,2,2,1687.76,1767.62,1894.24,1913.31,1948.85,2000.64,107.15,178.59,71.43,71.43,89.29,82.15,1
12858.29,2,3,2,39,1,0,0,0,0,0,0.0,0.0,9.68,-0.04,20.0,0.0,0.0,9.68,0.0,20.04,0.0,0.0,0
3571.75,2,2,2,27,0,0,0,0,0,0,1525.6,1795.52,806.36,651.74,786.82,697.92,357.17,357.17,53.58,142.87,178.59,178.59,0
1785.87,2,3,2,25,0,0,0,0,0,0,248.38,215.45,233.2,269.06,280.63,158.01,77.19,35.72,35.86,107.3,35.9,71.65,0
6429.15,2,2,2,33,0,0,0,0,0,0,148.58,279.2,84.22,663.34,412.89,153.51,279.2,84.22,663.52,412.89,153.51,440.4,0
10000.89,2,2,2,39,0,0,0,0,0,0,4428.86,4510.12,4534.44,3805.73,3557.17,3593.43,200.02,192.87,178.8,116.08,121.44,125.01,0
1071.52,2,3,1,23,0,0,2,0,0,0,984.09,1096.03,1068.49,1071.31,975.44,992.16,128.76,0.07,61.83,39.04,36.65,70.15,0
8572.19,1,4,2,29,0,0,0,0,0,0,7837.09,5425.98,5690.51,5311.37,4806.25,6987.34,250.02,360.1,289.13,250.56,2393.29,250.95,0
7500.67,2,2,1,48,0,0,0,0,0,0,424.18,424.18,424.18,424.18,676.99,424.18,424.18,424.18,424.18,676.99,178.59,424.18,0
1785.87,2,2,1,36,0,0,0,0,0,0,1589.78,1520.28,1363.73,1100.28,1009.09,1028.06,107.15,107.15,107.15,71.43,71.43,178.59,0
15001.34,2,1,1,45,1,0,0,0,0,0,-1.21,368.64,223.02,106.08,128.87,107.83,95.94,232.16,107.3,135.62,110.83,153.66,0
8215.02,2,2,2,26,0,0,0,0,0,0,664.77,3233.25,3100.74,1274.94,198.41,541.66,3233.25,357.17,184.66,178.59,541.66,320.78,0
1785.87,1,2,1,47,0,0,0,0,0,0,404.5,440.58,479.72,515.72,521.55,532.83,53.72,57.15,54.9,25.0,25.0,21.43,0
5714.8,2,1,2,39,0,0,0,0,0,0,0.0,10.72,0.0,0.0,29.32,0.0,10.72,0.0,0.0,29.32,0.0,0.0,0
8215.02,2,2,1,43,0,0,0,0,0,0,252.7,278.81,299.74,320.28,311.78,386.32,45.68,46.25,46.43,16.72,100.58,210.48,0
6429.15,2,1,2,27,0,0,2,0,0,0,3540.92,4273.06,4137.48,3773.3,4263.17,4146.69,803.64,4.32,357.17,714.35,892.94,0.0,0
13572.64,2,3,2,51,0,0,0,0,0,0,1561.39,2168.69,779.14,1713.15,1193.14,106.47,2168.69,78.58,1714.44,0.0,106.47,1267.97,0
5000.45,1,1,2,30,0,0,0,2,2,0,64.29,67.33,148.51,72.19,-13.29,22.43,67.33,148.51,0.0,0.0,71.43,0.0,0
2143.05,2,3,1,39,1,2,0,0,2,0,1107.63,1055.99,1111.63,1219.18,841.22,857.93,0.0,107.15,129.94,0.0,35.72,107.15,0
6071.97,1,2,2,34,0,0,0,0,0,0,100.22,11.64,24.15,11.64,11.64,11.64,23.29,24.15,11.64,11.64,11.64,61.51,1
5357.62,2,1,2,26,2,2,2,2,2,2,2692.13,2745.42,2793.61,2727.49,2853.58,1716.3,117.87,114.3,0.0,183.48,0.0,78.58,1
8572.19,2,3,2,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4643.27,2,3,1,43,2,3,2,2,2,2,703.28,681.67,660.45,735.03,712.56,772.39,0.0,0.0,85.72,0.0,71.43,0.0,1
1785.87,2,2,2,51,0,0,0,0,0,0,864.43,845.22,777.93,811.57,782.46,104.19,47.86,50.08,48.0,35.79,2.07,1.04,0
7143.49,1,2,1,38,0,0,0,0,0,0,264.31,102.58,7.57,85.26,0.0,-93.58,35.9,7.86,85.26,0.0,0.0,120.73,0
4286.1,1,2,1,29,0,0,2,0,0,0,20.68,97.08,45.72,135.12,90.08,45.04,127.87,0.0,136.51,0.0,0.0,45.04,0
5357.62,1,3,1,46,0,0,0,0,0,0,3443.02,3513.39,3552.32,2855.83,2791.46,2737.17,145.48,121.58,97.22,1956.89,98.94,99.94,0
7500.67,2,2,2,27,0,0,0,0,0,0,2978.16,3039.45,3104.85,3195.68,3260.36,3332.76,110.72,114.3,142.87,117.87,125.01,125.01,0
17858.74,2,2,1,48,0,0,0,0,0,0,1419.2,5342.26,4912.9,4675.17,3858.56,5176.82,4187.62,160.73,160.73,178.59,1785.87,163.51,0
4286.1,2,1,2,25,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7143.49,2,3,1,44,0,0,0,0,0,0,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,13.93,19.29,0
1071.52,1,2,2,38,0,0,0,0,0,0,11.25,32.97,104.97,71.18,68.11,118.55,32.97,106.33,71.4,109.19,118.55,35.72,0
1428.7,1,3,2,24,2,0,0,0,0,0,1398.3,1399.73,1448.09,1390.2,1425.16,1455.34,59.22,71.86,49.72,57.33,59.58,42.9,1
12858.29,1,4,1,50,1,0,0,0,0,0,170.27,-8.32,-8.32,-8.32,-8.32,-8.32,0.0,0.0,0.0,0.0,0.0,0.0,0
7500.67,2,2,1,35,0,0,0,0,0,0,47.79,53.86,50.33,55.33,87.65,33.79,53.86,50.33,55.33,87.65,33.79,54.47,0
17144.39,1,1,1,49,0,0,0,0,0,0,2275.24,-7.86,1390.45,12114.51,1183.89,1333.58,0.0,1398.3,12296.13,1189.82,1339.8,1120.92,0
9643.72,1,2,1,48,2,2,2,0,0,0,1915.31,2419.36,2253.13,2627.66,2773.18,2623.52,536.41,0.0,714.35,178.59,357.17,0.0,1
5714.8,2,2,2,42,1,2,2,0,0,0,5454.02,5451.56,3420.23,3473.56,3500.67,3559.92,159.37,0.0,156.62,129.98,134.37,135.73,1
2857.4,1,1,1,45,1,0,0,0,0,0,-1.79,-15.72,6.07,-7.86,13.93,0.0,0.0,35.72,0.0,35.72,0.0,27.86,0
6786.32,2,2,2,27,2,2,2,2,0,0,139.37,167.37,194.98,221.95,253.74,320.49,35.72,35.72,35.72,35.72,71.43,71.43,1
714.35,2,3,2,31,0,0,0,0,0,0,-31.61,-31.61,655.56,680.92,693.7,156.8,0.71,765.46,82.15,19.93,157.26,0.0,0
6429.15,2,1,2,27,0,0,0,0,0,0,3624.93,2812.32,2808.79,1582.11,1575.6,1350.3,357.39,285.74,57.51,357.17,47.61,314.96,0
12858.29,1,2,1,39,0,0,0,0,0,0,846.15,2413.07,951.83,565.41,715.24,764.5,2153.19,574.3,179.44,322.6,286.99,431.22,0
1785.87,2,2,2,50,0,0,0,0,0,0,742.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2143.05,2,3,1,34,2,2,2,4,3,3,240.41,277.77,339.39,329.21,347.25,331.85,46.43,71.43,0.0,28.57,0.0,0.0,0
2500.22,2,1,2,25,0,0,0,0,0,0,46.0,0.0,71.4,0.0,0.0,30.07,0.0,71.4,0.0,0.0,30.07,0.0,0
8572.19,2,2,1,32,0,0,0,0,0,0,7135.96,7256.22,7188.75,6517.87,6517.65,6264.63,321.46,332.85,221.45,210.52,182.16,225.02,0
2143.05,1,1,2,29,0,0,2,0,0,0,29.15,87.15,51.58,58.36,47.68,65.18,87.15,0.0,35.72,47.68,31.72,5.36,0
1785.87,1,1,1,33,0,0,2,0,0,0,1446.74,1669.61,1633.25,1625.68,1624.07,150.73,247.52,0.0,42.86,5.54,107.15,0.0,0
6429.15,1,2,1,41,0,0,0,0,0,0,30.68,64.68,47.68,13.07,64.68,65.29,64.68,47.68,13.07,64.68,65.29,13.07,1
714.35,1,1,2,22,1,2,0,0,0,0,378.28,367.07,403.75,439.72,443.25,477.11,0.0,53.58,53.58,21.43,46.43,0.0,0
13929.82,1,1,2,28,0,0,0,0,0,0,674.74,697.24,1031.09,1059.42,782.46,293.06,214.3,357.17,71.43,535.76,178.59,71.43,0
714.35,1,2,2,36,0,0,0,0,0,0,657.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5357.62,2,2,1,36,0,0,0,0,0,0,2500.26,1636.32,1582.61,979.66,71.9,168.73,89.29,42.86,93.51,71.9,168.73,0.0,0
3928.92,2,3,1,52,1,0,0,0,0,0,0.0,0.0,35.72,0.0,0.0,0.0,0.0,35.72,0.0,0.0,0.0,0.0,0
3571.75,2,1,2,30,2,2,2,2,0,0,3291.79,3349.19,3398.98,2666.52,2347.28,2802.89,135.73,122.15,2.86,64.29,607.2,71.43,0
7500.67,2,1,1,39,0,0,0,0,0,0,210.98,93.4,43.58,191.34,148.58,0.0,94.19,43.58,191.34,148.58,0.0,0.0,0
7500.67,1,1,1,40,0,0,0,0,0,0,222.27,290.85,132.58,110.4,3243.75,11.0,290.95,132.83,110.4,3243.75,11.0,120.33,0
5714.8,2,2,1,49,0,0,2,0,0,2,606.55,762.68,740.17,781.25,928.62,942.12,177.87,0.0,53.58,161.44,33.54,0.0,0
1785.87,1,3,2,54,0,0,0,0,0,0,1539.39,1579.89,1255.36,437.04,393.36,406.75,79.01,75.94,14.82,14.32,19.97,19.79,0
8572.19,2,3,1,55,0,0,0,0,0,0,7721.05,7815.3,8072.61,8179.8,6388.14,6520.12,285.74,392.89,321.46,250.02,250.02,257.17,0
9643.72,2,1,2,30,0,0,0,0,0,0,2910.55,2723.71,2524.69,2376.61,2181.23,2007.71,107.15,178.59,107.15,78.58,75.01,138.55,0
1785.87,2,2,2,22,0,0,0,0,0,0,1019.52,1024.41,832.43,581.55,337.57,336.03,51.79,50.0,46.43,14.29,14.29,14.29,0
1785.87,1,3,1,43,2,2,2,0,0,0,371.93,461.58,429.68,451.83,478.79,492.65,107.15,0.0,53.58,53.58,35.72,53.58,0
12858.29,2,1,2,31,0,0,0,0,0,0,122.48,1197.79,87.19,202.91,2350.78,627.81,1203.75,87.61,203.95,2362.53,628.23,287.53,0
1071.52,2,3,1,46,1,2,2,2,2,2,1042.99,1086.03,1117.78,1068.99,990.95,1004.27,71.43,60.72,34.07,0.0,80.47,39.5,1
2857.4,2,2,2,24,0,0,0,0,0,0,684.6,364.03,258.63,116.47,223.73,31.82,107.15,71.61,116.47,107.26,31.82,73.94,0
6429.15,2,1,2,30,0,0,0,0,0,0,278.88,161.12,122.69,190.91,72.08,5.86,42.79,39.25,71.76,72.29,5.86,77.11,0
12143.94,1,2,1,40,0,0,0,0,0,0,5284.15,5162.71,5236.29,5340.44,5418.23,5518.31,184.62,190.48,191.66,198.23,250.02,32.68,0
3928.92,1,1,2,39,0,0,0,0,0,0,653.99,690.31,737.57,0.0,0.0,0.0,47.4,58.93,0.0,0.0,0.0,0.0,0
3214.57,2,2,3,36,0,0,0,0,0,0,3266.65,3252.04,2503.83,1033.74,982.52,1009.02,112.05,181.94,39.5,35.75,42.9,38.36,0
5714.8,1,3,1,62,0,0,0,0,0,0,1343.51,1382.52,1445.13,1469.74,-0.04,-0.04,60.72,85.72,71.43,0.0,0.0,0.0,0
10358.07,2,1,2,31,0,0,0,0,0,0,2962.37,2957.91,2555.26,2124.94,2422.39,2555.44,179.19,144.05,101.01,357.17,178.59,107.15,0
8929.37,2,2,1,31,0,0,0,0,0,0,3682.79,3664.4,3468.49,3537.07,3602.86,3618.14,142.87,160.73,178.59,142.87,178.59,157.16,0
2143.05,2,2,2,27,1,2,2,2,2,2,181.69,258.45,289.45,279.49,306.46,296.46,86.08,40.4,0.0,31.65,0.0,11.86,0
1071.52,2,2,2,22,0,0,0,0,0,0,1051.84,1082.53,935.3,989.3,1035.34,1056.09,50.08,71.43,71.43,71.43,89.29,71.43,0
17858.74,1,2,2,32,0,0,0,0,0,0,369.28,228.77,-164.91,602.88,185.55,10.36,228.77,3.54,802.93,0.0,20.72,1312.72,0
7143.49,1,1,2,39,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6429.15,1,1,2,29,1,0,0,0,0,0,0.0,3571.75,0.0,272.6,0.0,216.84,3571.75,0.0,272.6,0.0,216.84,0.0,0
3928.92,2,1,1,41,2,2,7,7,7,7,5.36,5.36,5.36,5.36,5.36,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0
10000.89,2,2,1,30,0,0,0,0,0,0,2563.44,2645.45,2711.21,2776.07,2841.33,2921.73,142.87,107.15,107.15,107.15,125.01,142.87,1
16072.86,1,1,2,34,0,0,0,0,0,0,9312.72,8161.98,8313.67,7429.41,6950.91,7180.78,723.46,1791.98,253.45,235.88,357.6,357.17,0
1071.52,2,3,1,44,2,0,0,0,0,0,951.05,986.91,1042.2,1076.74,941.91,984.62,51.86,71.43,53.58,33.32,71.43,107.15,1
5000.45,2,2,1,40,0,0,0,0,0,0,3508.21,3484.17,3516.64,3672.15,3736.23,3818.81,128.58,178.59,214.3,178.59,142.87,357.17,0
714.35,1,3,1,34,0,0,0,0,0,0,631.91,617.66,600.16,590.23,578.09,-93.69,71.43,71.58,53.58,53.58,0.0,696.49,0
1785.87,2,3,2,24,2,0,0,0,0,0,2050.04,2105.22,2165.55,1916.67,722.53,680.2,89.29,107.15,180.87,35.72,30.0,35.72,1
8572.19,2,1,2,31,2,0,0,0,0,0,6410.68,6541.69,6625.23,6763.14,6897.58,7052.24,291.13,242.52,248.27,246.99,265.92,258.88,1
7143.49,1,1,2,28,0,0,0,0,0,0,93.79,568.34,59.9,11.25,108.65,13.36,569.84,59.9,11.25,108.65,13.36,160.73,0
7143.49,1,3,1,45,0,0,0,0,0,0,3497.92,2800.57,2107.26,2150.87,2205.48,2293.78,114.3,78.58,78.58,89.29,125.01,3214.57,0
7143.49,1,2,1,34,0,0,0,0,0,0,4845.22,6212.91,6318.21,6098.9,6155.26,6284.85,2358.14,217.91,210.66,216.2,224.59,285.74,0
5357.62,1,2,1,35,2,2,2,2,2,2,5150.25,5210.79,5221.5,5244.68,5313.12,5384.27,235.74,189.3,200.02,196.45,203.59,196.45,1
1071.52,2,2,2,23,0,0,0,0,0,0,969.41,897.4,994.2,883.76,1000.8,914.62,107.15,178.59,35.72,714.35,107.15,285.74,0
714.35,2,2,1,42,2,3,2,2,2,2,648.7,659.49,695.24,701.81,713.56,732.64,32.15,57.15,28.57,33.93,35.72,28.57,1
1071.52,2,3,1,53,2,2,2,2,2,2,628.09,664.27,692.17,705.85,719.39,702.92,57.15,49.25,35.72,35.72,0.0,60.72,1
3571.75,2,1,2,24,2,0,0,0,0,0,2744.21,2575.23,2377.89,2446.61,2485.36,2544.76,144.19,107.15,107.15,107.15,107.15,92.87,0
1785.87,2,2,2,42,5,4,3,2,0,0,722.74,701.31,680.24,653.63,639.34,639.34,0.0,0.0,0.0,0.0,0.0,0.0,1
2143.05,1,1,2,29,1,2,2,0,0,2,1551.35,1590.21,1543.78,1556.85,1663.15,1691.9,75.01,0.0,61.01,142.87,71.43,67.97,1
1428.7,1,2,2,27,1,3,2,2,3,2,1462.02,1415.48,1440.84,1511.99,1465.24,1525.92,0.0,71.43,118.01,0.0,107.15,42.86,0
12858.29,1,1,2,29,0,0,0,0,0,0,3928.82,7326.33,7489.24,7626.65,6247.24,4511.44,3571.75,295.38,300.85,241.2,183.55,178.59,0
17858.74,2,3,1,36,0,0,0,0,0,0,995.3,37.93,986.16,647.66,89.51,6044.58,37.93,987.52,893.37,89.51,6044.58,426.9,0
2857.4,1,2,2,33,1,2,0,0,0,0,681.24,575.27,2054.65,1964.1,1873.67,1932.07,139.12,1785.87,71.43,71.43,83.72,44.11,0
2500.22,2,3,2,31,2,0,0,0,0,0,2435.0,2463.54,2494.33,2365.07,1071.52,1074.95,114.3,107.62,76.47,42.86,46.43,46.43,1
7857.84,2,2,1,34,0,0,0,0,0,0,1841.77,560.16,49.33,117.87,87.58,97.44,560.16,49.33,117.87,87.58,97.44,0.0,1
714.35,1,1,1,53,0,0,0,0,0,0,485.94,522.51,558.62,569.69,576.12,607.59,44.61,45.0,20.36,15.57,41.08,35.72,0
8929.37,2,2,1,25,0,0,0,0,0,0,477.11,682.28,845.83,745.39,910.44,1116.46,214.3,178.59,142.87,178.59,214.3,178.59,0
11072.42,1,1,1,39,0,0,0,0,0,0,592.09,48.61,97.01,29.43,27.04,30.07,48.61,112.37,29.43,27.04,30.07,479.9,0
714.35,1,3,1,60,1,2,0,0,0,0,624.88,604.23,640.13,650.09,663.13,688.78,0.0,45.97,71.43,23.14,35.72,35.72,0
1785.87,1,2,2,24,0,0,0,0,0,0,389.75,371.5,747.07,737.85,336.67,293.42,76.86,43.18,38.57,15.64,15.5,13.93,0
714.35,2,2,2,22,0,3,2,2,0,0,643.66,622.88,623.84,637.41,653.99,675.88,0.0,21.43,35.72,35.72,35.72,25.0,1
4286.1,2,2,2,26,0,0,0,0,0,2,3112.81,3154.0,3202.32,1490.13,1036.59,1015.16,125.01,110.83,64.29,85.04,0.0,39.29,0
10358.07,2,2,1,40,0,0,0,0,0,0,9806.52,9176.18,8199.52,5315.19,1898.63,1714.37,382.18,393.39,207.16,65.01,71.43,71.43,1
357.17,1,2,2,32,2,0,0,0,0,0,332.14,342.03,322.46,344.46,349.67,356.82,40.43,49.43,35.72,7.0,7.14,0.0,0
9286.54,1,2,1,45,0,0,0,0,0,0,136.23,96.01,17.86,102.51,40.75,24.25,102.19,17.86,102.51,40.75,24.25,0.0,0
17858.74,1,2,2,32,0,0,0,0,0,0,2562.05,2691.56,2229.02,2275.42,2123.48,1709.72,910.33,2871.29,1790.59,793.21,1077.49,894.22,0
2857.4,1,2,2,26,0,0,0,0,0,0,2435.72,891.37,790.96,1202.79,108.83,2768.5,71.43,107.15,642.91,108.83,2768.5,142.87,0
17858.74,1,2,1,42,1,0,2,2,0,0,-35.15,125.58,68.72,68.72,318.74,240.34,160.73,0.0,0.0,250.02,1.29,19.0,1
7500.67,1,3,1,29,1,2,0,0,0,0,7090.28,6930.62,7121.81,6948.41,7000.27,6934.05,0.0,357.17,250.02,285.74,285.74,257.17,0
4643.27,1,3,1,44,0,0,0,0,0,0,561.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2500.22,1,1,1,40,1,2,2,2,2,2,429.54,483.29,464.93,510.72,497.44,560.48,71.43,0.0,53.58,0.0,71.43,0.0,0
2143.05,1,2,1,35,2,0,0,0,2,2,339.35,377.18,404.04,466.11,449.25,500.33,53.58,42.86,67.86,0.0,57.15,0.0,1
714.35,2,3,1,35,0,0,2,2,0,0,564.01,650.7,665.1,643.77,658.42,708.13,107.15,35.72,0.0,25.0,60.72,0.0,1
1785.87,1,2,2,38,0,0,0,0,0,0,1823.27,1777.34,1811.3,1801.63,1818.7,1807.45,66.04,64.29,63.86,71.18,73.9,89.29,0
714.35,1,2,2,38,2,0,0,0,0,0,51.5,45.04,13.93,13.93,13.93,33.22,45.04,13.93,13.93,13.93,33.22,0.0,0
5357.62,1,1,1,33,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2500.22,2,1,2,33,0,0,0,0,0,0,1407.84,1456.7,1528.39,1564.32,1605.07,1685.04,71.43,107.15,61.36,71.43,107.15,58.22,0
2500.22,1,2,1,39,0,0,0,0,0,0,216.31,260.45,309.42,322.1,329.39,341.74,53.58,53.58,17.86,17.86,17.86,35.72,0
5357.62,1,1,1,51,0,0,0,0,0,0,5344.76,5221.11,4779.39,4379.18,3847.7,42.86,214.3,137.76,428.61,714.35,0.0,517.9,0
3928.92,1,2,2,32,0,0,0,0,0,0,1500.67,1389.3,1037.91,742.89,-70.04,-70.04,56.26,49.18,35.97,0.0,0.0,2367.93,0
7143.49,2,1,2,31,0,0,0,0,0,0,2437.5,2330.32,2199.84,1689.47,1687.01,901.19,214.95,89.54,71.83,147.87,181.16,17.86,0
714.35,2,2,1,40,2,2,4,3,2,0,634.38,755.5,732.49,711.96,697.1,722.74,142.87,0.0,0.0,0.0,35.72,107.15,0
2857.4,2,2,2,32,1,2,0,0,0,0,4062.51,3467.92,3045.49,3067.1,1691.83,1707.72,0.0,123.15,85.11,57.47,71.43,71.43,1
14644.16,2,1,2,28,0,0,0,0,0,0,7531.6,3904.63,412.39,30.65,0.0,39.9,87.29,109.15,34.57,0.0,39.9,0.0,0
2857.4,1,2,1,47,2,2,2,0,0,2,2437.72,2622.52,2560.62,2589.77,2744.57,2655.09,225.91,0.0,93.29,197.16,0.0,107.08,1
1785.87,2,2,1,34,2,2,2,2,2,2,1559.57,1594.93,1630.5,1654.43,1617.64,1725.94,71.43,71.43,60.72,0.0,134.3,60.72,0
1785.87,1,1,1,23,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1071.52,2,2,1,45,0,0,0,0,0,0,1088.95,1103.67,1088.67,1111.67,1047.7,1077.85,57.15,53.58,39.29,37.61,47.15,34.54,1
714.35,1,2,2,39,0,0,0,0,0,0,570.48,586.91,629.27,620.23,632.88,633.63,53.58,57.15,12.39,12.64,12.68,0.0,1
2857.4,2,1,1,44,0,0,0,0,0,0,524.55,131.19,403.07,17.86,17.86,219.84,131.19,403.07,17.86,17.86,219.84,51.43,0
5714.8,2,1,2,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26.47,0.0,0.0,0.0,0.0,26.47,0.0,0.0,0
357.17,2,3,2,53,2,2,2,2,0,0,354.21,236.27,298.42,285.74,321.46,357.17,121.44,71.43,0.0,35.72,35.72,321.46,1
5000.45,1,2,2,41,0,0,0,0,0,0,-0.36,-0.36,38.07,0.0,0.0,0.0,0.0,38.43,0.0,0.0,0.0,0.0,0
2143.05,1,1,2,28,0,0,0,2,0,0,2111.4,2119.83,2219.13,2014.14,1395.95,1397.34,100.01,175.19,0.36,57.15,57.15,57.15,0
8215.02,1,2,2,30,0,0,0,0,0,0,325.92,278.42,6850.43,6866.86,6706.13,6705.6,142.87,6850.43,357.17,285.74,285.74,285.74,0
13929.82,1,2,2,29,0,0,0,0,0,0,238.02,247.56,213.77,255.42,-7.14,-7.14,247.56,213.77,250.02,0.0,0.0,0.0,0
1785.87,1,3,1,54,0,0,0,0,0,0,1798.59,1749.48,1712.37,45.04,612.45,593.23,71.43,40.0,46.43,612.45,35.72,35.72,0
1785.87,1,3,1,48,0,0,0,0,0,0,372.18,301.85,344.35,338.17,331.96,330.85,46.79,53.58,17.86,17.86,17.86,7.14,0
9286.54,2,2,2,29,0,0,0,0,0,0,2013.75,1460.2,7677.15,7009.27,6899.79,5776.62,147.19,7000.63,215.02,226.09,215.45,178.59,0
5000.45,2,2,1,52,0,0,0,0,0,0,30.36,440.75,532.55,1606.11,416.79,184.62,440.75,532.55,1606.11,416.79,184.62,641.24,0
4643.27,1,2,1,42,0,0,0,0,0,0,37.43,37.43,37.43,37.43,13.93,13.93,37.43,37.43,37.43,13.93,13.93,13.93,0
3928.92,2,2,3,54,0,0,0,0,0,2,11.29,11.29,22.57,5.36,22.57,5.93,11.29,22.57,5.36,22.57,0.0,0.0,0
2857.4,1,1,1,25,0,0,2,2,0,0,1731.23,1870.67,1889.06,1840.16,1812.34,1797.37,167.87,71.43,0.0,64.29,66.08,64.29,1
714.35,1,2,1,27,0,0,0,3,2,0,235.7,332.71,681.03,659.77,644.24,660.31,107.15,357.17,0.0,0.0,32.15,71.43,0
2857.4,2,1,2,28,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4286.1,2,2,2,30,0,0,0,0,0,0,3950.78,4083.33,4173.05,4216.56,4252.06,4273.27,198.41,208.84,207.16,158.76,167.87,160.73,0
1785.87,2,2,1,48,0,0,0,0,0,0,1583.14,1537.74,1572.14,549.55,1121.56,591.95,71.43,67.15,71.43,35.72,71.43,53.58,0
1071.52,2,2,2,23,0,0,0,0,2,0,804.25,862.51,908.55,1014.05,992.98,1024.52,71.43,71.43,132.15,0.0,53.58,53.58,0
6429.15,1,1,2,28,0,0,2,0,0,0,91.76,101.22,14.07,32.29,89.79,144.8,101.22,0.0,32.15,71.43,142.87,71.43,0
1071.52,2,3,1,53,0,0,0,0,0,0,307.71,355.75,410.47,442.58,460.43,323.92,53.58,60.72,53.58,17.86,35.72,0.0,0
714.35,2,2,1,42,3,2,2,2,2,2,659.49,695.24,701.81,713.56,732.64,744.03,57.15,28.57,33.93,35.72,28.57,0.0,1
3571.75,2,2,1,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2143.05,2,2,2,29,0,2,2,0,2,2,164.41,149.51,0.0,67.4,55.11,141.87,0.0,0.0,67.4,0.0,127.05,0.0,0
1071.52,1,2,1,38,0,0,0,0,0,0,6.57,54.36,0.0,195.73,6.25,-71.43,54.36,0.0,195.73,6.25,0.0,71.43,0
