limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default,age_bin,avail6,avail5,avail4,avail3,avail2,avail1,avg_av,pperb1,pperb2,pperb3,pperb4,pperb5
3571.62,2,2,1,42,0,0,0,0,0,0,2285.27,2354.3,2417.02,2367.7,2421.31,2399.49,107.15,142.86,107.15,89.29,107.15,89.29,0,3,0.32817880961580465,0.3220695370728129,0.337079532537056,0.3232706726919437,0.3408313314406347,0.3601586954939215,0.33526476314202885,0.045512466550567045,0.059105841077028744,0.045254888710563,0.03687673201696603,0.04465532258938358
12857.83,2,1,2,35,0,0,0,0,0,0,52.68,480.95,628.03,619.82,1346.61,803.26,507.17,629.71,633.64,900.16,357.16,7.71,0,2,0.9375275610270162,0.8952692639426715,0.951794354101742,0.9511558326716094,0.9625947768791467,0.9959028856346678,0.9490407790428089,1.0545171015698098,1.0026750314475423,1.0222967958439546,0.6684637719904055,0.44463809974354507
2500.13,1,2,2,32,0,0,0,0,0,0,2547.85,2514.17,4693.54,2279.51,1869.35,1458.51,128.9,90.11,87.18,108.51,72.47,2500.28,1,2,0.41662633543055766,0.25229888045821625,0.08824341134261014,-0.8773183794442688,-0.005615707983184859,-0.01908700747561119,-0.024142077945280144,0.051269405012389774,0.019198728465081794,0.038245061438642515,0.05804691470297162,0.04968769497638
9643.37,2,2,2,25,0,0,0,0,0,0,1375.97,1410.5,1210.71,1259.78,1328.68,1123.17,71.43,71.43,71.43,86.0,53.57,71.9,0,1,0.88352930562656,0.8622182909086761,0.8693630960960742,0.8744515662055898,0.8537337051259052,0.857314403574684,0.8667683945895815,0.05064161644806807,0.0589984389325272,0.05670037625617172,0.06472589336785381,0.04769536223367789
10357.7,2,2,1,36,0,0,0,0,0,0,26.93,-3.5,-11.04,2.25,8.11,33.79,0.0,0.0,17.86,21.07,37.32,0.0,0,2,0.9967376927310116,0.9992170076368305,0.999782770306149,1.0010658736978288,1.0003379128571015,0.9974000019309306,0.9990902098599754,-0.0,-0.0,7.937777777777778,2.598027127003699,1.104468777744895
14286.48,2,2,1,34,0,0,0,0,0,0,535.24,920.48,450.77,499.42,120.65,134.65,920.48,53.57,499.42,120.65,71.43,334.05,0,2,0.9905750051797224,0.9915549526545377,0.9650424737234085,0.9684477911983917,0.9355698534558547,0.9625352081128452,0.9689542140541266,1.0,0.11884109412782573,1.0,1.0,0.5304864463423691
10714.86,2,1,1,59,0,0,2,2,2,2,89.29,89.29,89.29,89.29,89.29,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.991666713330832,0.991666713330832,0.991666713330832,0.991666713330832,0.991666713330832,0.991666713330832,0.991666713330832,0.0,0.0,0.0,0.0,0.0
7500.4,2,3,1,44,0,0,0,0,0,0,420.42,480.81,632.39,0.0,201.65,528.35,480.81,632.39,0.0,201.65,528.35,263.44,1,3,0.9295570902885179,0.9731147672124154,1.0,0.9156858300890619,0.9358954189109914,0.9439469894938937,0.9497000159991468,1.0,1.0,0.0,1.0,1.0
1785.81,2,2,1,55,0,0,2,0,0,0,1356.64,1472.72,1346.54,1006.52,1025.45,1048.91,139.29,0.0,46.43,39.29,39.29,35.72,1,4,0.4126418823951036,0.42577877825748534,0.4363790100850594,0.245978015578365,0.1753210027942502,0.24032231872371632,0.32273683463899666,0.09458009669183551,0.0,0.04612923737233239,0.038314886147544976,0.037457932520425966
3928.78,2,2,1,39,0,0,0,0,0,0,3325.57,3257.25,3040.73,2874.83,2820.4,2879.73,115.22,108.93,98.76,82.29,85.72,67.33,0,2,0.26701673292981537,0.2821181130020006,0.2682639394417606,0.22603709039447364,0.1709258344829693,0.1535362122592764,0.2279829870850493,0.03537339780489677,0.03582363445619966,0.034353335675500814,0.029176712523046378,0.029766679515093427
8571.89,2,1,2,29,0,0,0,0,0,0,110.47,82.93,292.37,142.15,0.0,0.0,71.43,72.15,89.29,0.0,0.0,3.04,0,1,1.0,1.0,0.9834167260662469,0.9658920028138485,0.9903253541517681,0.9871125271089574,0.9877911016901368,0.8613288315446762,0.24677634504224102,0.6281392894829406,0.0,0.0
1785.81,2,2,2,24,1,2,0,0,0,0,1745.13,1717.31,1736.31,952.44,929.91,958.98,71.43,79.75,38.68,39.29,50.0,107.15,1,1,0.4629999832009004,0.4792783106825474,0.46666218690678174,0.027718514287634183,0.03835794401420084,0.02277957901456473,0.24963275301777155,0.04159412103813523,0.045930738174634715,0.04061148208811054,0.04225140067318343,0.05213873073473899
2857.3,2,3,1,28,0,0,0,0,0,0,2282.27,2333.8,2363.38,2095.93,1550.83,1581.05,107.15,88.22,79.58,54.15,71.43,55.57,1,1,0.44666293353865544,0.4572393518356491,0.2664648444335563,0.17286249256290906,0.18321492317922514,0.2012494312812796,0.2879489961385458,0.04591224612220413,0.03732789479474312,0.0379688252947379,0.03491678649497366,0.04517883684892952
714.32,1,2,2,24,1,2,2,0,0,0,248.66,282.09,272.37,310.45,340.77,353.05,42.86,0.0,42.86,35.72,17.86,17.86,1,1,0.5057537238212566,0.5229448986448652,0.5653908612386606,0.6187003023854856,0.6050929555381342,0.6518927091499609,0.5782959084630604,0.15193732496720905,0.0,0.13805765823804156,0.10482143381166183,0.05058773544823679
4643.11,2,2,2,29,2,2,0,0,0,0,6146.54,5592.76,5193.06,4861.51,4960.73,4553.89,0.0,117.86,89.29,99.22,4643.11,131.76,0,1,0.01921556887517189,-0.0684067360023777,-0.04703743826874671,-0.118444318570958,-0.2045288610435679,-0.3237980577673155,-0.12383330712963235,0.0,0.02269567461188586,0.01836672145074267,0.02000108854946752,1.0195920410901447
7500.4,2,1,2,29,0,0,0,0,0,0,666.54,222.15,7.11,0.0,358.02,-0.64,222.3,7.11,7.14,358.02,0.0,0.0,0,1,1.000085328782465,0.9522665457842248,1.0,0.9990520505573036,0.9703815796490854,0.911132739587222,0.9721530407267167,1.00067521944632,1.0,0.0,1.0,-0.0
4643.11,1,2,2,28,0,0,0,0,0,0,3162.63,2665.29,2719.18,2773.29,2834.79,2859.83,96.76,98.22,98.83,105.76,104.04,107.15,0,1,0.3840701598712931,0.3894630969328747,0.4027085294123981,0.4143623562655203,0.42596880108375634,0.31885525003715176,0.38923803226716575,0.036303741806707715,0.03612118359211233,0.035636374126038026,0.037307878184980194,0.03637978481238396
4643.11,1,1,2,46,0,0,0,0,0,0,3956.14,4106.54,4320.8,1434.97,1483.26,1562.01,214.3,321.45,71.43,71.43,107.15,142.86,1,3,0.6635853985798311,0.6805460133401965,0.6909463699976954,0.06941683483699493,0.11556262935833951,0.1479547113895643,0.3946686595837703,0.05218505116229235,0.0743959451953342,0.04977804414029562,0.048157436996885246,0.06859751217981959
714.32,2,3,2,22,0,0,0,0,0,0,573.71,533.17,500.46,427.34,423.84,458.95,55.9,71.65,71.83,250.01,71.43,142.86,0,1,0.357500839959682,0.4066524806809274,0.40175271586963834,0.2993896292977938,0.2535978273042895,0.19684455146152985,0.3192896740956435,0.10484460866140256,0.14316828517763658,0.16808630130575186,0.5898688184220461,0.15563786904891602
8571.89,1,1,2,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3571.62,1,1,2,27,0,0,0,0,0,0,104.54,29.68,43.79,11.79,0.0,0.0,29.68,43.79,11.79,0.0,0.0,0.0,1,1,1.0,1.0,0.9966989769348363,0.9877394571650959,0.9916900454135659,0.9707303688522295,0.9911431413942879,1.0,1.0,1.0,0.0,0.0
6428.92,2,4,1,44,0,0,0,0,0,2,5412.36,4783.26,4882.65,4980.2,5125.74,5040.23,223.44,229.8,232.37,386.2,0.0,198.47,0,3,0.2160067320794162,0.20270589772465675,0.22534422577975777,0.24051784747671467,0.2559776758771302,0.15812298177609932,0.2164458934522958,0.04671291127808231,0.047064606310098005,0.04665876872414763,0.07534521844650724,0.0
7500.4,2,3,1,32,0,0,0,0,0,0,50.22,0.0,25.43,36.61,163.72,0.0,0.0,25.43,35.72,142.86,0.0,29.32,0,2,1.0,0.9781718308356887,0.9951189269905606,0.9966095141592448,1.0,0.9933043571009545,0.9938674381810748,0.0,1.0,0.9756897022671401,0.8725873442462743,0.0
5714.59,1,1,1,58,1,0,0,0,0,0,0.0,0.0,0.0,0.0,172.01,0.0,0.0,0.0,0.0,172.01,0.0,0.0,0,4,1.0,0.9698998528328366,1.0,1.0,1.0,1.0,0.9949833088054728,0.0,0.0,0.0,1.0,0.0
14643.64,1,2,1,45,0,0,0,0,0,0,21.32,83.08,273.94,62.9,247.51,0.0,83.18,273.94,62.9,247.51,0.0,95.54,0,3,1.0,0.9830977816990857,0.9957046198895904,0.9812929025843301,0.9943265472245971,0.9985440778385702,0.9921609882060288,1.0012036591237363,1.0,1.0,1.0,0.0
8571.89,1,3,1,55,0,0,0,0,0,0,8188.08,8310.91,6753.75,6803.26,6936.62,7082.99,312.05,268.09,232.19,232.19,250.05,607.21,0,4,0.17369564938420812,0.19077123014877695,0.2063290592856417,0.21210491501874143,0.030446027655511163,0.04477542292306592,0.1430203840693242,0.03754703155250147,0.03969498426799926,0.03412922628269388,0.0334730747828193,0.035302887622317695
1785.81,1,2,2,29,0,0,0,0,0,0,829.9,683.32,540.67,501.31,526.89,551.64,59.29,38.04,178.58,178.58,178.58,71.43,0,1,0.6910981571387774,0.7049574142825945,0.7192814465144668,0.6972410278809056,0.6173613094338143,0.5352809089432806,0.6608700440323065,0.08676754668383772,0.07035714946270369,0.356226686082464,0.3389322249425877,0.3237256181567689
2142.97,1,2,1,35,0,0,0,0,0,0,793.83,664.21,492.92,287.09,262.16,-5.46,46.15,80.18,5.75,262.16,0.0,726.5,0,2,1.0025478658124005,0.8776651096375591,0.8660317223292907,0.7699827809068722,0.6900516572793832,0.6295655095498304,0.8059741075858894,0.06948103762364312,0.16266331250507182,0.020028562471698774,1.0,-0.0
7500.4,1,2,2,32,0,0,2,0,0,0,5568.62,5901.28,5765.56,5888.17,6690.68,6646.03,464.31,0.0,202.37,888.83,224.37,231.94,0,2,0.11390992480401044,0.10795690896485513,0.21495253586475382,0.23129966401791896,0.21320462908644872,0.2575569302970508,0.18981343217250635,0.07867954070981212,0.0,0.03436891258234732,0.1328459887485278,0.03376000409266886
7143.24,2,1,2,26,0,0,0,0,0,0,77.83,230.01,139.58,-0.18,37.86,107.01,230.01,139.58,0.18,38.04,107.15,39.57,0,1,0.9850194029600013,0.994699884086213,1.0000251986493525,0.980459847352182,0.9678003259025316,0.9891043840050173,0.9861848404925496,1.0,1.0,-1.0,1.0047543581616483,1.0013082889449585
2500.13,1,1,2,28,0,0,0,0,0,0,704.61,604.43,359.88,1181.46,828.19,747.79,285.73,71.43,1071.49,178.58,714.32,892.9,0,1,0.7008995532232324,0.6687412254562762,0.5274405730901993,0.856055485114774,0.7582405714902826,0.7181706551259334,0.7049246772501162,0.4727263702992903,0.19848282760920308,0.9069202512145988,0.21562684891148168,0.9552414447906499
7500.4,2,2,1,33,0,0,0,0,0,0,273.41,58.72,80.65,294.34,15.29,126.33,58.72,80.75,393.16,15.29,126.33,0.0,0,2,0.9831568982987574,0.9979614420564237,0.9607567596394859,0.9892472401471922,0.9921710842088421,0.9635472774785345,0.9811401169715394,1.0,1.0012399256044637,1.3357341849561732,1.0,1.0
2500.13,2,2,1,53,0,0,0,0,0,0,880.23,0.0,500.03,0.0,0.0,0.0,0.0,500.03,0.0,0.0,0.0,0.0,0,4,1.0,1.0,1.0,0.7999984000831957,1.0,0.6479263078319928,0.907987451319198,0.0,1.0,0.0,0.0,0.0
1785.81,2,2,1,22,0,0,0,0,0,0,1704.31,1740.06,1704.56,1659.62,527.42,538.78,75.22,78.58,71.43,35.72,25.0,28.57,0,1,0.6982993711537062,0.7046606301902217,0.07066261248397089,0.04549756133071268,0.02561862684160129,0.04563755382711487,0.26506272597122127,0.04322839442318081,0.04609987328108134,0.04303997300586882,0.06772591103864094,0.046401128475444524
2857.3,2,3,1,30,2,2,2,2,2,2,1452.01,1488.9,1525.76,1536.44,1571.98,1609.3,71.43,71.43,46.43,71.43,67.86,67.86,1,2,0.4367759773212474,0.4498372589507577,0.4622755748433836,0.4660133692646905,0.4789136597487138,0.491824449655269,0.464273381630677,0.04797501511182752,0.04681601300335571,0.03021920803936372,0.045439509408516654,0.042167401976014415
3571.62,2,2,1,42,2,2,0,0,0,0,3269.25,3165.78,3220.49,3025.66,2481.63,2508.21,0.0,159.22,106.18,93.08,96.29,96.26,1,3,0.2977388411981117,0.3051808423068523,0.15286060667148244,0.09831113052340398,0.1136291094797318,0.08465906227426206,0.17539659874230737,0.0,0.049439681539144666,0.03509316975469815,0.0375076058880655,0.038389927478161716
1071.49,1,1,2,36,0,0,0,0,0,0,63.29,343.55,-0.21,-0.21,-0.21,-0.21,344.55,0.0,0.0,0.0,0.0,71.83,0,2,1.000195988763311,1.000195988763311,1.000195988763311,1.000195988763311,0.6793717160216148,0.9409327198573949,0.9368480651553757,1.002910784456411,-0.0,-0.0,-0.0,-0.0
714.32,1,3,2,33,1,2,2,2,2,2,580.28,560.35,657.79,635.82,698.0,658.68,0.0,107.15,0.0,71.43,0.0,35.72,0,2,0.0778922611714639,0.022846903348639334,0.10989472505319745,0.07913820136633454,0.21554765371262183,0.18764699294433876,0.11549445626609929,0.0,0.1628939327140881,0.0,0.1023352435530086,0.0
5000.27,1,3,1,58,2,0,0,0,0,0,3535.37,3525.26,3455.65,3368.39,3292.39,3172.24,161.44,144.08,180.37,215.51,114.36,178.58,0,4,0.3655862583420496,0.3415575558919819,0.3263583766476611,0.3089073190047738,0.2949860707521794,0.29296417993428364,0.32172662676215497,0.04579520375802068,0.04169403730123132,0.05354783739412598,0.06545700843460221,0.03605023579552619
1785.81,1,1,2,29,0,0,0,0,0,0,41.5,1346.57,1164.96,1029.13,588.53,905.37,1347.18,39.11,71.43,357.16,476.88,357.16,0,1,0.49301997412938664,0.6704408643696698,0.42371808871044503,0.34765736556520566,0.24596121647879676,0.976761245597236,0.5262597924751232,1.0004530028145586,0.03357196813624502,0.06940814085684024,0.6068679591524647,0.5267238808442957
2142.97,2,1,2,28,0,0,2,2,0,0,740.36,517.38,434.42,317.55,61.54,1438.51,107.72,35.72,0.0,61.54,1438.51,107.15,0,1,0.3287306868504925,0.9712828457701228,0.8518178042623089,0.7972813431825924,0.7585687153809899,0.6545168621119287,0.7270330429264059,0.2082028682979628,0.08222457529579669,0.0,1.0,1.0
9286.21,2,4,2,30,0,0,0,0,0,0,182.37,10.0,219.94,337.13,196.15,14.18,10.0,220.01,337.13,196.15,14.18,63.93,0,2,0.9984730045949854,0.9788772814743583,0.9636956304025002,0.9763154182384417,0.9989231344111322,0.9803612022558179,0.9827742785628727,1.0,1.0003182686187142,1.0,1.0,1.0
714.32,1,2,2,28,2,2,0,0,0,0,622.5,601.78,613.85,306.62,312.87,428.59,0.0,42.93,35.72,6.25,115.72,0.0,1,1,0.40000279986560655,0.562003023854855,0.570752603875014,0.1406512487400605,0.1575484376749917,0.12854182999216043,0.32658332400044804,0.0,0.06993565203225544,0.11649598851999217,0.019976348003963307,0.27000163326255866
6071.75,1,1,2,28,0,0,0,0,0,0,2002.29,2042.22,2087.61,2091.4,1845.49,1824.74,73.25,78.47,69.08,64.04,89.29,71.43,0,1,0.6994704986206612,0.6960530324865155,0.6555523531107177,0.6561765553588339,0.663652159591551,0.6702285173137893,0.6735221860803448,0.03586783010645278,0.037588438453542566,0.033030505881227884,0.03470081116668202,0.048932998673783666
6071.75,1,1,2,36,0,0,0,0,0,0,301.19,23.0,270.26,0.0,17.82,20.57,23.0,270.26,0.0,17.82,20.57,0.0,0,2,0.9966121793552106,0.9970650965537119,1.0,0.9554889447029274,0.9962119652488985,0.9503948614485116,0.9826288412182099,1.0,1.0,0.0,1.0,1.0
8214.73,2,3,2,30,0,0,0,0,0,0,66.9,99.22,169.08,237.23,304.3,352.48,53.57,71.43,71.43,71.43,53.57,71.43,1,2,0.9570917120830509,0.9629567861633919,0.9711213880431859,0.979417461072975,0.9879216967569232,0.9918560926530757,0.975060856128767,0.5399113082039911,0.4224627395315827,0.301100198119968,0.23473545842918175,0.15198025419881978
1785.81,2,3,1,49,2,0,0,0,0,0,1724.99,1803.2,1835.81,0.0,0.0,0.0,107.15,85.72,0.0,0.0,0.0,0.0,1,3,1.0,1.0,1.0,-0.027998499280438568,-0.00973787804973659,0.03405737452472544,0.4993868328657584,0.05942213842058563,0.046693285252831174,0.0,0.0,0.0
5357.43,1,2,1,55,0,0,0,0,0,0,55.0,27.86,0.0,20.72,27.86,0.0,27.86,0.0,20.72,7.14,0.0,0.0,0,4,1.0,0.9947997454003132,0.9961324739660621,1.0,0.9947997454003132,0.9897338835971725,0.9959109747273103,1.0,0.0,1.0,0.2562814070351759,0.0
2142.97,2,2,2,23,1,2,2,0,0,0,1607.73,1632.16,1395.36,1828.85,1947.25,1998.82,63.36,0.0,459.24,148.79,83.93,117.86,0,1,0.06726645729991548,0.09133118989066567,0.14658161336836256,0.34886629304189976,0.238365446086506,0.24976551234968283,0.19036275200617206,0.038819723556514064,0.0,0.2511086201711458,0.07641032224932597,0.041989773966640324
6071.75,2,1,2,30,0,0,0,0,0,0,133.33,69.93,212.73,65.57,141.4,45.9,69.93,212.73,65.79,141.4,45.9,0.0,0,2,0.9924404002141064,0.976711821138881,0.9892008070160992,0.9649639724955739,0.9884827273850207,0.9780409272450282,0.9816401092491183,1.0,1.0,1.0033551929235933,1.0,1.0
1071.49,2,2,2,36,0,0,0,0,0,0,424.88,463.95,502.63,540.42,556.42,577.71,57.15,57.15,57.15,35.72,35.72,35.72,0,2,0.4608349121317044,0.48070443961212894,0.4956369168167692,0.5309055614144789,0.5670048250566967,0.6034680678307777,0.5230924538104259,0.12318137730358875,0.11370192785945925,0.10575108249139559,0.06419611085151504,0.06183033009641515
10714.86,2,2,2,26,0,0,0,0,0,0,1046.48,678.18,246.19,1763.63,1755.84,1808.88,43.36,71.43,1763.63,53.57,71.43,535.74,0,1,0.8311802487386675,0.8361303834114492,0.835403355713467,0.9770234982071627,0.9367065925266406,0.9023337682433555,0.8864629744734572,0.06393582824618833,0.290141760428937,1.0,0.030509613632221617,0.03948852328512671
5357.43,1,1,2,25,0,0,0,0,0,0,1891.24,3397.82,1127.85,931.8,593.75,182.4,2146.04,71.43,71.43,178.58,214.3,321.45,0,1,0.9659538248749868,0.8891726070149307,0.8260733224699156,0.7894792839103824,0.36577426116626816,0.6469874548057558,0.7472401257070399,0.6315931979916535,0.06333289001196969,0.07665808113329042,0.3007663157894737,1.174890350877193
2500.13,2,1,2,25,0,0,2,2,2,0,1322.11,1427.93,1395.18,1485.51,1396.54,1439.72,139.29,0.0,125.01,0.0,71.43,64.75,1,1,0.42414194461887983,0.4414130465215809,0.40582689700135594,0.4419570182350518,0.4288576993996312,0.4711834984580802,0.4355633507057633,0.09754679851253212,0.0,0.0841529171799584,0.0,0.049613813797127225
714.32,1,1,2,28,1,2,0,0,0,0,379.7,54.0,728.61,714.32,714.32,0.0,0.0,728.61,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,-0.02000503975809156,0.9244036286258259,0.46844551461529854,0.3954740172471722,0.0,1.0,0.0,0.0,0.0
10357.7,2,2,2,34,0,0,0,0,0,0,2088.72,1491.97,1449.97,1372.97,1337.71,1267.35,71.43,71.43,71.43,71.43,71.43,71.43,0,2,0.8776417544435541,0.8708487405505084,0.8674445098815374,0.860010427025305,0.8559554727400872,0.7983413306042848,0.8550403725408794,0.04787629778078648,0.049263088201824866,0.052025900056082805,0.053397223613488726,0.056361699609421244
1785.81,1,1,2,36,0,0,0,0,0,0,1776.88,1744.88,1710.52,1765.77,1736.88,1755.81,75.0,71.43,89.29,86.18,71.43,70.97,0,2,0.016799099568263143,0.02739933139583709,0.011221798511599759,0.04216014021648438,0.02291957151096692,0.005000531971486237,0.020916745529106256,0.042982898537435234,0.04175923111100718,0.05056717466034648,0.04961770531067201,0.04068207835699763
11786.35,2,1,1,34,0,0,0,0,0,0,770.61,865.26,556.35,3209.14,3071.77,4333.05,178.65,556.42,3209.14,178.58,1785.81,3571.62,0,2,0.6323671026229494,0.7393790274342777,0.7277240197346931,0.9527970915508194,0.9265879598009562,0.9346184357328604,0.8189122728127595,0.20646973164135637,1.0001258200772893,1.0,0.058135863036620584,0.41213694741579254
2857.3,1,2,2,36,2,0,0,0,0,0,2831.51,2803.76,2804.94,2857.87,2722.82,2794.61,110.72,125.01,121.44,107.15,125.01,107.15,0,2,0.021940293283869403,0.04706541140237287,-0.00019948902810335245,0.018324992125433145,0.018737969411682345,0.009026003569803648,0.019149196794176343,0.039489827945330555,0.04456779824167362,0.042493185484294246,0.039352582983818246,0.04473253870844232
4643.11,2,3,1,39,0,0,2,0,0,0,3285.25,3547.62,3460.83,3499.83,3577.33,3649.84,317.87,0.0,128.58,135.72,135.72,178.58,1,2,0.21392342632416625,0.2295401142768532,0.24623151292991116,0.2546310554779016,0.23593884271533516,0.29244622677472637,0.24545186308314895,0.08960091554337839,0.0,0.036738927319326944,0.03793890974553647,0.03718519167963527
7500.4,1,2,2,25,0,0,0,0,0,0,496.42,-0.32,-0.32,115.4,4469.53,4460.24,0.0,0.0,115.72,4464.85,178.9,179.05,0,1,0.40533304890405847,0.40409444829609087,0.9846141539117914,1.0000426643912323,1.0000426643912323,0.9338141965761826,0.7879901960784313,-0.0,-0.0,1.0027729636048526,0.9989529100375208,0.04010994924039962
714.32,1,1,2,25,0,0,0,0,0,0,716.18,190.3,658.18,703.93,708.36,692.04,53.57,535.74,71.43,35.72,32.14,35.72,0,1,0.03119050285586304,0.008343599507223704,0.014545301825512514,0.07859222757307663,0.7335927875461977,-0.002603875013999188,0.14394342404897906,0.2815028901734104,0.8139718618007232,0.10147315784239912,0.05042633689084646,0.04644240217328478
14286.48,2,1,2,29,0,0,0,0,0,0,272.23,1387.54,485.24,696.54,136.04,161.15,1396.4,487.63,700.64,140.36,250.76,892.44,0,1,0.9887201046023933,0.9904777103947228,0.9512448132780082,0.9660350205229,0.9028774057710506,0.9809449213522156,0.9633833293202151,1.0063854015019387,1.004925397741324,1.0058862376891493,1.0317553660688035,1.5560657772261868
17858.1,2,4,2,38,0,0,0,0,0,0,80.43,80.9,881.01,1451.01,330.55,309.27,80.9,889.51,1458.19,1101.63,310.55,126.15,0,2,0.9826818082550774,0.9814901921257021,0.9187477951181817,0.9506660842978817,0.9954698428164249,0.9954961614057486,0.9707586473365027,1.0,1.009648017616145,1.004948277406772,3.332718196944487,1.004138778413684
12857.83,2,2,1,42,0,0,0,0,0,0,1585.08,34.57,35.36,13.93,13.93,110.83,34.57,35.36,13.93,13.93,110.83,0.0,0,3,0.9913803495613179,0.9989166134565475,0.9989166134565475,0.9972499247540214,0.9973113659147772,0.8767225884927705,0.9767495759393303,1.0,1.0,1.0,1.0,1.0
1071.49,2,3,1,58,2,2,2,2,2,2,949.34,987.62,996.66,969.98,1044.31,1064.02,64.29,35.72,0.0,89.93,42.32,42.86,1,4,0.00697160029491645,0.025366545651382712,0.09473723506518959,0.069837329326452,0.07827417894707371,0.11400013065917552,0.06486450332403167,0.06509588708207611,0.03583970461340878,0.0,0.08611427641217648,0.03977368846450255
4643.11,2,2,1,37,1,2,2,2,0,0,2414.84,2357.16,2521.71,2460.99,2513.31,2560.21,0.0,225.01,0.0,96.43,92.86,100.01,1,2,0.4486001839284445,0.45870117227461765,0.46996948166207564,0.45689204003351197,0.49233164839945637,0.4799089403438643,0.4677339111069951,0.0,0.08922913419861919,0.0,0.03836773020439182,0.036270462188648586
2857.3,1,1,2,28,0,0,0,0,0,0,307.09,338.13,-9.64,132.04,337.7,148.01,338.13,0.0,141.69,337.7,178.58,103.58,1,1,0.9481993490358029,0.8818115003674799,0.9537885416302103,1.0033738144402058,0.8816610086445246,0.8925244111573863,0.9268931042126015,1.0,-0.0,1.073083913965465,1.0,1.2065400986419839
